,price,bed,bath,feet,address,new_flag,link,company,original_str
18,535000,2,1,,"67-76 Booth St #7H,Forest Hills, NY 11375",False,https://www.trulia.com/p/ny/forest-hills/67-76-booth-st-7h-forest-hills-ny-11375--2478936957,DOUGLAS ELLIMAN,"$535,000
2bd
1ba
67-76 Booth St #7H,
Forest Hills, NY 11375
LISTING BY: DOUGLAS ELLIMAN"
19,299000,0,1,,"804 W 180th St #8,New York, NY 10033",False,https://www.trulia.com/p/ny/new-york/804-w-180th-st-8-new-york-ny-10033--2088897960,BREU CHURCHILL,"$299,000
Studio
1ba
804 W 180th St #8,
New York, NY 10033
LISTING BY: BREU CHURCHILL"
20,3900000,2,2,,"38 W 26th St #11B,New York, NY 10010",False,https://www.trulia.com/p/ny/new-york/38-w-26th-st-11b-new-york-ny-10010--2478565269,EASTON PROPERTIES,"$3,900,000
2bd
2ba
38 W 26th St #11B,
New York, NY 10010
LISTING BY: EASTON PROPERTIES"
21,925000,2,1,,"360 E 72nd St #B1008,New York, NY 10021",False,https://www.trulia.com/p/ny/new-york/360-e-72nd-st-b1008-new-york-ny-10021--2180348067,DOUGLAS ELLIMAN,"$925,000
2bd
1ba
360 E 72nd St #B1008,
New York, NY 10021
LISTING BY: DOUGLAS ELLIMAN"
22,249000,2,1,,"86-63 Springfield Blvd #2,Queens Village, NY 11427",False,https://www.trulia.com/p/ny/queens-village/86-63-springfield-blvd-2-queens-village-ny-11427--2207196433,UDOH DABEL REALTY,"OPEN SAT, 12-1:30PM
$249,000
2bd
1ba
86-63 Springfield Blvd #2,
Queens Village, NY 11427
LISTING BY: UDOH DABEL REALTY"
23,639000,3,2,1900,"1051 W Fingerboard Rd,Staten Island, NY 10304",False,https://www.trulia.com/p/ny/staten-island/1051-w-fingerboard-rd-staten-island-ny-10304--2088918858,RE/MAX EDGE,"OPEN SAT, 12-1PM
$639,000
3bd
2ba
1,900 sqft
1051 W Fingerboard Rd,
Staten Island, NY 10304
LISTING BY: RE/MAX EDGE"
24,695000,3,3,2021,"2753 Morgan Avenue,Bronx, NY 10469",True,https://www.trulia.com/p/ny/bronx/2753-morgan-ave-bronx-ny-10469--2008959320,MORRIS PARK REALTY GROUP,"NEW - 2 DAYS AGO
$695,000
3bd
3ba
2,021 sqft
2753 Morgan Avenue,
Bronx, NY 10469
LISTING BY: MORRIS PARK REALTY GROUP"
25,769000,5,4,1920,"2646 Morris Avenue,Bronx, NY 10468",True,https://www.trulia.com/p/ny/bronx/2646-morris-ave-bronx-ny-10468--2008952836,RE/MAX DISTINGUISHED HMS.&PROP,"NEW - 2 DAYS AGO
$769,000
5bd
4ba
1,920 sqft
2646 Morris Avenue,
Bronx, NY 10468
LISTING BY: RE/MAX DISTINGUISHED HMS.&PROP"
26,699000,5,2,,"4028 De Reimer Avenue,Bronx, NY 10466",True,https://www.trulia.com/p/ny/bronx/4028-de-reimer-ave-bronx-ny-10466--2008942127,REAL ESTATE AUTHORITIES INC,"NEW - 2 DAYS AGO
$699,000
5bd
2ba
4028 De Reimer Avenue,
Bronx, NY 10466
LISTING BY: REAL ESTATE AUTHORITIES INC"
27,1799000,7,4,3200,"2249 85th St #4,Brooklyn, NY 11214",False,https://www.trulia.com/p/ny/brooklyn/2249-85th-st-4-brooklyn-ny-11214--2009683461,REMAX EDGE,"OPEN SUN, 12-2PM
$1,799,000
7bd
4ba
3,200 sqft
2249 85th St #4,
Brooklyn, NY 11214
LISTING BY: REMAX EDGE"
28,5950000,5,5,3928,"122 W 88th St,New York, NY 10024",False,https://www.trulia.com/p/ny/new-york/122-w-88th-st-new-york-ny-10024--2088870175,VANDENBERG,"OPEN SUN, 11-12:30PM
$5,950,000
5bd
5ba
3,928 sqft
122 W 88th St,
New York, NY 10024
LISTING BY: VANDENBERG"
29,2525000,3,3,1800,"54 Riverside Dr #3B,New York, NY 10024",False,https://www.trulia.com/p/ny/new-york/54-riverside-dr-3b-new-york-ny-10024--2478807917,DOUGLAS ELLIMAN,"OPEN SUN, 12-1:30PM
$2,525,000
3bd
3ba
1,800 sqft
54 Riverside Dr #3B,
New York, NY 10024
LISTING BY: DOUGLAS ELLIMAN"
30,1450000,2,2,1147,"350 W 42nd St #4E,New York, NY 10036",False,https://www.trulia.com/p/ny/new-york/350-w-42nd-st-4e-new-york-ny-10036--2088901358,ELEGRAN ; FORBES GLOBAL PROPERTIES,"$1,450,000
2bd
2ba
1,147 sqft
350 W 42nd St #4E,
New York, NY 10036
LISTING BY: ELEGRAN ; FORBES GLOBAL PROPERTIES"
31,1250000,2,2,965,"343 4th Ave #7E,Brooklyn, NY 11215",False,https://www.trulia.com/p/ny/brooklyn/343-4th-ave-7e-brooklyn-ny-11215--2009694417,HOME AMBASSADORS,"OPEN SUN, 11-12PM
$1,250,000
2bd
2ba
965 sqft
343 4th Ave #7E,
Brooklyn, NY 11215
LISTING BY: HOME AMBASSADORS"
32,1330000,2,2,1104,"220 W 93rd St #15C,New York, NY 10025",False,https://www.trulia.com/p/ny/new-york/220-w-93rd-st-15c-new-york-ny-10025--2088876166,BROWN HARRIS STEVENS,"OPEN SUN, 11-12:30PM
$1,330,000
2bd
2ba
1,104 sqft
220 W 93rd St #15C,
New York, NY 10025
LISTING BY: BROWN HARRIS STEVENS"
33,635000,2,1,,"345 Montgomery St #5H,Brooklyn, NY 11225",False,https://www.trulia.com/p/ny/brooklyn/345-montgomery-st-5h-brooklyn-ny-11225--2478363153,COMPASS,"OPEN SUN, 12-1:30PM
$635,000
2bd
1ba
345 Montgomery St #5H,
Brooklyn, NY 11225
LISTING BY: COMPASS"
34,329000,2,1,1000,"679 W 239th St #4H,Bronx, NY 10463",False,https://www.trulia.com/p/ny/bronx/679-w-239th-st-4h-bronx-ny-10463--2478333050,BROWN HARRIS STEVENS,"OPEN SUN, 12-1PM
$329,000
2bd
1ba
1,000 sqft
679 W 239th St #4H,
Bronx, NY 10463
LISTING BY: BROWN HARRIS STEVENS"
35,425000,1,4,509,"750 Riverside Dr #3B,New York, NY 10031",False,https://www.trulia.com/p/ny/new-york/750-riverside-dr-3b-new-york-ny-10031--2173797643,KELLER WILLIAMS NYC,"OPEN SUN, 11-12PM
$425,000
1bd
4ba
509 sqft
750 Riverside Dr #3B,
New York, NY 10031
LISTING BY: KELLER WILLIAMS NYC"
36,715000,1,1,,"35 E 85th St #7G,New York, NY 10028",False,https://www.trulia.com/p/ny/new-york/35-e-85th-st-7g-new-york-ny-10028--2334107658,COLDWELL BANKER WARBURG,"$715,000
1bd
1ba
35 E 85th St #7G,
New York, NY 10028
LISTING BY: COLDWELL BANKER WARBURG"
37,2595000,2,2,1112,"438 E 12th St #4K,New York, NY 10009",False,https://www.trulia.com/p/ny/new-york/438-e-12th-st-4k-new-york-ny-10009--2174736431,NICHE REAL ESTATE AND MARKETING LLC,"$2,595,000
2bd
2ba
1,112 sqft
438 E 12th St #4K,
New York, NY 10009
LISTING BY: NICHE REAL ESTATE AND MARKETING LLC"
38,1995000,2,2,1143,"710 Metropolitan Ave #A,Brooklyn, NY 11211",False,https://www.trulia.com/p/ny/brooklyn/710-metropolitan-ave-a-brooklyn-ny-11211--2624949103,MNS,"$1,995,000
2bd
2ba
1,143 sqft
710 Metropolitan Ave #A,
Brooklyn, NY 11211
LISTING BY: MNS"
39,369000,2,1,,"224-24 Union Tpke #6G,Oakland Gardens, NY 11364",False,https://www.trulia.com/p/ny/oakland-gardens/224-24-union-tpke-6g-oakland-gardens-ny-11364--2561261348,DOUGLAS ELLIMAN,"$369,000
2bd
1ba
224-24 Union Tpke #6G,
Oakland Gardens, NY 11364
LISTING BY: DOUGLAS ELLIMAN"
0,24750000,7,11,6104,"111 Murray St #48WE,New York, NY 10007",False,https://www.trulia.com/p/ny/new-york/111-murray-st-48we-new-york-ny-10007--2624949072,DOUGLAS ELLIMAN,"$24,750,000
7bd
11ba
6,104 sqft
111 Murray St #48WE,
New York, NY 10007
LISTING BY: DOUGLAS ELLIMAN"
1,475000,0,1,455,"159 E 118th St #1A,New York, NY 10035",False,https://www.trulia.com/p/ny/new-york/159-e-118th-st-1a-new-york-ny-10035--2624949071,CORCORAN,"OPEN SUN, 2-4PM
$475,000
Studio
1ba
455 sqft
159 E 118th St #1A,
New York, NY 10035
LISTING BY: CORCORAN"
2,2995000,5,4,2250,"200 Rector Pl #23ABC,New York, NY 10280",False,https://www.trulia.com/p/ny/new-york/200-rector-pl-23abc-new-york-ny-10280--2570793808,DOUGLAS ELLIMAN,"$2,995,000
5bd
4ba
2,250 sqft
200 Rector Pl #23ABC,
New York, NY 10280
LISTING BY: DOUGLAS ELLIMAN"
3,549000,1,1,,"11 Riverside Dr #16PW,New York, NY 10023",False,https://www.trulia.com/p/ny/new-york/11-riverside-dr-16pw-new-york-ny-10023--2333409663,COMPASS,"$549,000
1bd
1ba
11 Riverside Dr #16PW,
New York, NY 10023
LISTING BY: COMPASS"
4,649000,1,1,,"350 E 77th St #2H,New York, NY 10075",False,https://www.trulia.com/p/ny/new-york/350-e-77th-st-2h-new-york-ny-10075--2189150130,COMPASS,"$649,000
1bd
1ba
350 E 77th St #2H,
New York, NY 10075
LISTING BY: COMPASS"
5,449000,2,2,839,"3065 Williamsbridge Road,Bronx, NY 10467",True,https://www.trulia.com/p/ny/bronx/3065-williamsbridge-rd-bronx-ny-10467--2008947705,YOURHOMESOLD GUARANTEED REALTY,"NEW
OPEN SUN, 12-3PM
$449,000
2bd
2ba
839 sqft
3065 Williamsbridge Road,
Bronx, NY 10467
LISTING BY: YOURHOMESOLD GUARANTEED REALTY"
6,3100000,8,14,7800,"16-33 166 St.,Whitestone, NY 11357",True,https://www.trulia.com/p/ny/whitestone/16-33-166th-st-whitestone-ny-11357--2397790420,CENTURY HOMES REALTY GROUP LLC,"NEW - 2 DAYS AGO
NEW CONSTRUCTION
$3,100,000
8bd
14ba
7,800 sqft
16-33 166 St.,
Whitestone, NY 11357
LISTING BY: CENTURY HOMES REALTY GROUP LLC"
7,1299999,3,2,,"21-18 37th Street,Astoria, NY 11105",True,https://www.trulia.com/p/ny/astoria/21-18-37th-st-astoria-ny-11105--2397118989,REALTY EXECUTIVES TODAY,"NEW - 2 DAYS AGO
$1,299,999
3bd
2ba
21-18 37th Street,
Astoria, NY 11105
LISTING BY: REALTY EXECUTIVES TODAY"
8,295000,2,1,960,"252-35 63rd Avenue UNIT Lower,Little Neck, NY 11362",True,https://www.trulia.com/p/ny/little-neck/252-35-63rd-ave-little-neck-ny-11362--2624970706,COLDWELL BANKER AMERICAN HOMES,"NEW
OPEN SUN, 1-2:30PM
$295,000
2bd
1ba
960 sqft
252-35 63rd Avenue UNIT Lower,
Little Neck, NY 11362
LISTING BY: COLDWELL BANKER AMERICAN HOMES"
9,868888,3,3,1890,"1864 Brown St,Brooklyn, NY 11229",False,https://www.trulia.com/p/ny/brooklyn/1864-brown-st-brooklyn-ny-11229--2009817342,KELLER WILLIAMS REALTY EMPIRE,"OPEN SAT, 12-2PM
$868,888
3bd
3ba
1,890 sqft
1864 Brown St,
Brooklyn, NY 11229
LISTING BY: KELLER WILLIAMS REALTY EMPIRE"
10,760000,2,2,1487,"68-07 60th Road,Maspeth, NY 11378",True,https://www.trulia.com/p/ny/maspeth/68-07-60th-rd-maspeth-ny-11378--2396931984,CAPRI JET REALTY CORP,"NEW - 2 DAYS AGO
3D VIEW
$760,000
2bd
2ba
1,487 sqft
68-07 60th Road,
Maspeth, NY 11378
LISTING BY: CAPRI JET REALTY CORP"
11,629000,1,1,,"137 E 36th St #9H,New York, NY 10016",False,https://www.trulia.com/p/ny/new-york/137-e-36th-st-9h-new-york-ny-10016--2478843699,R NEW YORK,"$629,000
1bd
1ba
137 E 36th St #9H,
New York, NY 10016
LISTING BY: R NEW YORK"
12,399000,2,2,1400,"555 Kappock St #20-H,Bronx, NY 10463",False,https://www.trulia.com/p/ny/bronx/555-kappock-st-20-h-bronx-ny-10463--2478254841,COMPASS,"$399,000
2bd
2ba
1,400 sqft
555 Kappock St #20-H,
Bronx, NY 10463
LISTING BY: COMPASS"
13,475000,0,1,500,"159 Madison Ave #4E,New York, NY 10016",False,https://www.trulia.com/p/ny/new-york/159-madison-ave-4e-new-york-ny-10016--2008627578,KELLER WILLIAMS NYC,"$475,000
Studio
1ba
500 sqft
159 Madison Ave #4E,
New York, NY 10016
LISTING BY: KELLER WILLIAMS NYC"
14,2700000,2,2,,"41 Central Park N #1A,New York, NY 10023",False,https://www.trulia.com/p/ny/new-york/41-central-park-n-1a-new-york-ny-10023--2624943510,BROWN HARRIS STEVENS,"$2,700,000
2bd
2ba
41 Central Park N #1A,
New York, NY 10023
LISTING BY: BROWN HARRIS STEVENS"
15,1888000,4,3,4980,"101-01 101st Avenue,Ozone Park, NY 11416",True,https://www.trulia.com/p/ny/ozone-park/101-01-101st-ave-ozone-park-ny-11416--1139922637,NY SUPERIOR REALTY,"NEW - 2 DAYS AGO
$1,888,000
4bd
3ba
4,980 sqft
101-01 101st Avenue,
Ozone Park, NY 11416
LISTING BY: NY SUPERIOR REALTY"
16,940000,6,5,3180,"228-23 Edgewood Avenue,Laurelton, NY 11413",True,https://www.trulia.com/p/ny/laurelton/22823-edgewood-ave-laurelton-ny-11413--2010149010,CENTURY 21 MILESTONE REALTY,"NEW
COMING SOON 2/27
$940,000
6bd
5ba
3,180 sqft
228-23 Edgewood Avenue,
Laurelton, NY 11413
LISTING BY: CENTURY 21 MILESTONE REALTY"
17,1350000,2,2,1500,"870 United Nations Plz #11D,New York, NY 10017",False,https://www.trulia.com/p/ny/new-york/870-united-nations-plz-11d-new-york-ny-10017--2192113413,SOTHEBY'S INTERNATIONAL REALTY,"$1,350,000
2bd
2ba
1,500 sqft
870 United Nations Plz #11D,
New York, NY 10017
LISTING BY: SOTHEBY'S INTERNATIONAL REALTY"
18,2750000,2,2,1447,"91 Leonard St #9G,New York, NY 10013",False,https://www.trulia.com/p/ny/new-york/91-leonard-st-9g-new-york-ny-10013--2381921084,COMPASS,"OPEN SUN, 11-12PM
$2,750,000
2bd
2ba
1,447 sqft
91 Leonard St #9G,
New York, NY 10013
LISTING BY: COMPASS"
19,21680000,5,5,5782,"151 E 58th St #46AB,New York, NY 10022",False,https://www.trulia.com/p/ny/new-york/151-e-58th-st-46ab-new-york-ny-10022--2349692331,COMPASS,"$21,680,000
5bd
5ba
5,782 sqft
151 E 58th St #46AB,
New York, NY 10022
LISTING BY: COMPASS"
20,356000,2,1,950,"140-14 28th Rd #G2,Flushing, NY 11354",False,https://www.trulia.com/p/ny/flushing/140-14-28th-rd-g2-flushing-ny-11354--2624422305,CHOUS REALTY GROUP INC,"OPEN SAT, 12-2PM
$356,000
2bd
1ba
950 sqft
140-14 28th Rd #G2,
Flushing, NY 11354
LISTING BY: CHOUS REALTY GROUP INC"
21,5200000,2,2,2595,"285 Lafayette St #2E,New York, NY 10012",False,https://www.trulia.com/p/ny/new-york/285-lafayette-st-2e-new-york-ny-10012--2008591308,COMPASS,"$5,200,000
2bd
2ba
2,595 sqft
285 Lafayette St #2E,
New York, NY 10012
LISTING BY: COMPASS"
22,4999000,9,9,5100,"310 W 82nd St,New York, NY 10024",False,https://www.trulia.com/p/ny/new-york/310-w-82nd-st-new-york-ny-10024--21479,DOUGLAS ELLIMAN,"$4,999,000
9bd
9ba
5,100 sqft
310 W 82nd St,
New York, NY 10024
LISTING BY: DOUGLAS ELLIMAN"
23,699999,8,3,,"3663 Paulding Avenue,Bronx, NY 10469",True,https://www.trulia.com/p/ny/bronx/3663-paulding-ave-bronx-ny-10469--2008963964,FAVE REALTY INC,"NEW - 2 DAYS AGO
$699,999
8bd
3ba
3663 Paulding Avenue,
Bronx, NY 10469
LISTING BY: FAVE REALTY INC"
24,1600000,5,4,,"19 Circle Road,Flushing, NY 11363",True,https://www.trulia.com/p/ny/flushing/19-circle-rd-flushing-ny-11363--2009983581,DANIEL GALE SOTHEBYS INTL RLTY,"NEW - 2 DAYS AGO
$1,600,000
5bd
4ba
19 Circle Road,
Flushing, NY 11363
LISTING BY: DANIEL GALE SOTHEBYS INTL RLTY"
25,2850000,2,3,1487,"30B Plan in The Jolie,New York, NY 10006",True,https://www.trulia.com/builder-community-plan/The-Jolie-30b-2061497097,SERHANT,"NEW CONSTRUCTION
BUILDABLE PLAN
$2,850,000+
2bd
3ba
1,487 sqft
30B Plan in The Jolie,
New York, NY 10006
LISTING BY: SERHANT"
26,320000,1,1,,"83-45 Vietor Avenue UNIT 5D,Flushing, NY 11373",True,https://www.trulia.com/p/ny/flushing/8345-vietor-ave-5d-flushing-ny-11373--2177076030,TRI STATE HAN MI REALTY INC,"NEW - 2 DAYS AGO
$320,000
1bd
1ba
83-45 Vietor Avenue UNIT 5D,
Flushing, NY 11373
LISTING BY: TRI STATE HAN MI REALTY INC"
27,629888,2,2,1600,"166-25 Powells Cove Boulevard UNIT 10E,Whitestone, NY 11357",True,https://www.trulia.com/p/ny/whitestone/166-25-powells-cove-blvd-10e-whitestone-ny-11357--2445724300,SHARES OF NEW YORK MARKETING,"NEW
COMING SOON 2/26
3D VIEW
$629,888
2bd
2ba
1,600 sqft
166-25 Powells Cove Boulevard UNIT 10E,
Whitestone, NY 11357
LISTING BY: SHARES OF NEW YORK MARKETING"
28,12995000,5,7,4616,"252 E 57th St #62A,New York, NY 10022",False,https://www.trulia.com/p/ny/new-york/252-e-57th-st-62a-new-york-ny-10022--2197044953,CORCORAN,"$12,995,000
5bd
7ba
4,616 sqft
252 E 57th St #62A,
New York, NY 10022
LISTING BY: CORCORAN"
29,1700000,,,,"229 Waverly Ave,Brooklyn, NY 11205",True,https://www.trulia.com/home/229-Waverly-Ave-Brooklyn-NY-11205-2059280321,GOTHAM PROPERTIES R E LLC,"NEW - 2 DAYS AGO
$1,700,000
229 Waverly Ave,
Brooklyn, NY 11205
LISTING BY: GOTHAM PROPERTIES R E LLC"
30,749000,4,2,,"55-11 68th Street,Maspeth, NY 11378",True,https://www.trulia.com/p/ny/maspeth/55-11-68th-st-maspeth-ny-11378--2397910089,REALTY CONNECT USA LLC,"NEW
OPEN SAT, 1-3PM
$749,000
4bd
2ba
55-11 68th Street,
Maspeth, NY 11378
LISTING BY: REALTY CONNECT USA LLC"
31,850000,4,2,2052,"78-19 90th Avenue,Woodhaven, NY 11421",True,https://www.trulia.com/p/ny/woodhaven/78-19-90th-ave-woodhaven-ny-11421--2196636630,KELLER WILLIAMS RLTY LANDMARK,"NEW - 2 DAYS AGO
$850,000
4bd
2ba
2,052 sqft
78-19 90th Avenue,
Woodhaven, NY 11421
LISTING BY: KELLER WILLIAMS RLTY LANDMARK"
32,1459000,4,4,,"1 Carolina Road,Little Neck, NY 11362",True,https://www.trulia.com/p/ny/little-neck/1-carolina-rd-little-neck-ny-11362--2305521709,DOUGLAS ELLIMAN REAL ESTATE,"NEW - 2 DAYS AGO
$1,459,000
4bd
4ba
1 Carolina Road,
Little Neck, NY 11362
LISTING BY: DOUGLAS ELLIMAN REAL ESTATE"
33,1100000,2,1,,"1115-1139 Prospect Avenue UNIT 4G,Brooklyn, NY 11218",True,https://www.trulia.com/p/ny/brooklyn/1115-1139-prospect-ave-4g-brooklyn-ny-11218--2624955247,SERHANT LLC,"NEW
OPEN SUN, 11:30-1PM
$1,100,000
2bd
1ba
1115-1139 Prospect Avenue UNIT 4G,
Brooklyn, NY 11218
LISTING BY: SERHANT LLC"
34,1498000,5,3,,"137-34 Juniper Avenue,Flushing, NY 11355",True,https://www.trulia.com/p/ny/flushing/13734-juniper-ave-flushing-ny-11355--2346799126,CENTURY HOMES REALTY GROUP LLC,"NEW - 2 DAYS AGO
$1,498,000
5bd
3ba
137-34 Juniper Avenue,
Flushing, NY 11355
LISTING BY: CENTURY HOMES REALTY GROUP LLC"
35,725000,4,3,3127,"Address Not Disclosed,Far Rockaway, NY 11691",True,https://www.trulia.com/p/ny/far-rockaway/address-not-disclosed-far-rockaway-ny-11691--2010482471,CENTURY HOMES REALTY GROUP LLC,"NEW
COMING SOON 2/23
$725,000
4bd
3ba
3,127 sqft
Address Not Disclosed,
Far Rockaway, NY 11691
LISTING BY: CENTURY HOMES REALTY GROUP LLC"
36,495000,2,1,,"64-11 99th Street UNIT 220,Rego Park, NY 11374",True,https://www.trulia.com/p/ny/rego-park/64-11-99th-st-220-rego-park-ny-11374--2397272970,PRIME REALTY,"NEW
COMING SOON 2/24
$495,000
2bd
1ba
64-11 99th Street UNIT 220,
Rego Park, NY 11374
LISTING BY: PRIME REALTY"
37,2750000,,,,"54-27 73rd Place,Maspeth, NY 11378",True,https://www.trulia.com/home/54-27-73rd-Pl-Maspeth-NY-11378-2059251039,LANDMARK INTERNATIONAL R E LLC,"NEW - 2 DAYS AGO
$2,750,000
54-27 73rd Place,
Maspeth, NY 11378
LISTING BY: LANDMARK INTERNATIONAL R E LLC"
38,718888,2,2,,"526 115th Street UNIT 526D,College Pt, NY 11356",True,https://www.trulia.com/p/ny/college-pt/526-115th-st-526d-college-pt-ny-11356--2009941617,WINZONE REALTY INC,"NEW
OPEN SUN, 1-3PM
$718,888
2bd
2ba
526 115th Street UNIT 526D,
College Pt, NY 11356
LISTING BY: WINZONE REALTY INC"
39,2750000,5,2,,"54-27/25 73rd Place,Maspeth, NY 11378",True,https://www.trulia.com/p/ny/maspeth/54-27-25-73rd-pl-maspeth-ny-11378--2624952912,LANDMARK INTERNATIONAL R E LLC,"NEW - 2 DAYS AGO
$2,750,000
5bd
2ba
54-27/25 73rd Place,
Maspeth, NY 11378
LISTING BY: LANDMARK INTERNATIONAL R E LLC"
0,1030000,3,3,,"34-23 Jordan Street,Flushing, NY 11358",True,https://www.trulia.com/p/ny/flushing/3423-jordan-st-flushing-ny-11358--2009959238,WINZONE REALTY INC,"NEW - 2 DAYS AGO
$1,030,000
3bd
3ba
34-23 Jordan Street,
Flushing, NY 11358
LISTING BY: WINZONE REALTY INC"
1,550000,3,2,1386,"4026 Bronxwood Avenue,Bronx, NY 10466",True,https://www.trulia.com/p/ny/bronx/4026-bronxwood-ave-bronx-ny-10466--2008942092,BERKSHIRE HATHAWAY HS NY PROP,"NEW - 2 DAYS AGO
$550,000
3bd
2ba
1,386 sqft
4026 Bronxwood Avenue,
Bronx, NY 10466
LISTING BY: BERKSHIRE HATHAWAY HS NY PROP"
2,259998,1,1,630,"252-47 63 Avenue UNIT 1032,Little Neck, NY 11362",True,https://www.trulia.com/p/ny/little-neck/252-47-63rd-ave-1032-little-neck-ny-11362--2479019585,WINZONE REALTY INC,"NEW - 2 DAYS AGO
$259,998
1bd
1ba
630 sqft
252-47 63 Avenue UNIT 1032,
Little Neck, NY 11362
LISTING BY: WINZONE REALTY INC"
3,919000,7,4,2961,"4419 Bruner Avenue,Bronx, NY 10466",True,https://www.trulia.com/p/ny/bronx/4419-bruner-ave-bronx-ny-10466--2008945364,DKC REALTY GROUP LLC,"NEW - 2 DAYS AGO
$919,000
7bd
4ba
2,961 sqft
4419 Bruner Avenue,
Bronx, NY 10466
LISTING BY: DKC REALTY GROUP LLC"
4,289000,2,1,,"74-65 220th Street UNIT 1A,Oakland Gardens, NY 11364",True,https://www.trulia.com/p/ny/oakland-gardens/74-65-220th-st-1a-oakland-gardens-ny-11364--2624950315,SIGNATURE PREMIER PROPERTIES,"NEW - 2 DAYS AGO
$289,000
2bd
1ba
74-65 220th Street UNIT 1A,
Oakland Gardens, NY 11364
LISTING BY: SIGNATURE PREMIER PROPERTIES"
5,577690,4,2,,"104-02 215th Street,Queens Village, NY 11429",True,https://www.trulia.com/p/ny/queens-village/104-02-215th-st-queens-village-ny-11429--2497200967,,"NEW - 2 DAYS AGO
FORECLOSURE
BANK OWNED
$577,690
4bd
2ba
104-02 215th Street,
Queens Village, NY 11429
VYLLA HOME"
6,229000,1,1,,"73-45 210th Street UNIT 6C,Oakland Gardens, NY 11364",True,https://www.trulia.com/p/ny/oakland-gardens/73-45-210th-st-6c-oakland-gardens-ny-11364--2624950317,SIGNATURE PREMIER PROPERTIES,"NEW - 2 DAYS AGO
$229,000
1bd
1ba
73-45 210th Street UNIT 6C,
Oakland Gardens, NY 11364
LISTING BY: SIGNATURE PREMIER PROPERTIES"
7,535000,1,1,,"210-19 26th Avenue UNIT 1E,Bayside, NY 11360",False,https://www.trulia.com/p/ny/bayside/210-19-26th-ave-1e-bayside-ny-11360--2564272668,KELLER WILLIAMS RLTY LANDMARK,"$535,000
1bd
1ba
210-19 26th Avenue UNIT 1E,
Bayside, NY 11360
LISTING BY: KELLER WILLIAMS RLTY LANDMARK"
8,1399999,6,5,3000,"11-28 Welling Court,Long Island City, NY 11102",True,https://www.trulia.com/p/ny/long-island-city/1128-welling-ct-long-island-city-ny-11102--2009493485,ELITE SYNERGY REALTY INC,"NEW
OPEN FRI, 3-5PM
$1,399,999
6bd
5ba
3,000 sqft
11-28 Welling Court,
Long Island City, NY 11102
LISTING BY: ELITE SYNERGY REALTY INC"
9,1650000,4,3,2092,"10-20 141st Street,Flushing, NY 11357",False,https://www.trulia.com/p/ny/flushing/1020-141st-st-flushing-ny-11357--2009942458,REALTY CONNECT USA LLC,"$1,650,000
4bd
3ba
2,092 sqft
10-20 141st Street,
Flushing, NY 11357
LISTING BY: REALTY CONNECT USA LLC"
10,385000,2,2,,"33-04 Junction Blvd UNIT 4W,Jackson Heights, NY 11372",False,https://www.trulia.com/p/ny/jackson-heights/3304-junction-blvd-4w-jackson-heights-ny-11372--2010038285,CHARLES RUTENBERG REALTY INC,"OPEN SAT, 12-1:30PM
$385,000
2bd
2ba
33-04 Junction Blvd UNIT 4W,
Jackson Heights, NY 11372
LISTING BY: CHARLES RUTENBERG REALTY INC"
11,848000,2,2,1406,"29-10 163 Street,Flushing, NY 11358",False,https://www.trulia.com/p/ny/flushing/2910-163rd-st-flushing-ny-11358--2159025484,TAPESTRY REAL ESTATE OF QUEENS,"OPEN SUN, 12:30-2:30PM
$848,000
2bd
2ba
1,406 sqft
29-10 163 Street,
Flushing, NY 11358
LISTING BY: TAPESTRY REAL ESTATE OF QUEENS"
12,1268000,7,3,,"96-02 32nd Avenue,Flushing, NY 11369",False,https://www.trulia.com/p/ny/flushing/9602-32nd-ave-flushing-ny-11369--2010032373,SKYLIMIT REALTY GROUP,"$1,268,000
7bd
3ba
96-02 32nd Avenue,
Flushing, NY 11369
LISTING BY: SKYLIMIT REALTY GROUP"
13,599999,3,3,,"3028 Grace Avenue,Bronx, NY 10469",False,https://www.trulia.com/p/ny/bronx/3028-grace-ave-bronx-ny-10469--2008960861,HOMESMART CROSSISLAND,"OPEN SAT, 1-3PM
0.44 ACRES
$599,999
3bd
3ba
3028 Grace Avenue,
Bronx, NY 10469
LISTING BY: HOMESMART CROSSISLAND"
14,300000,2,1,900,"78-17 Park Dr E UNIT 1E,Flushing, NY 11367",False,https://www.trulia.com/p/ny/flushing/78-17-park-dr-e-1e-flushing-ny-11367--2197685534,KELLER WILLIAMS RTY GOLD COAST,"$300,000
2bd
1ba
900 sqft
78-17 Park Dr E UNIT 1E,
Flushing, NY 11367
LISTING BY: KELLER WILLIAMS RTY GOLD COAST"
15,849000,2,2,1190,"12-33 Estates Lane UNIT 1765,Bayside, NY 11360",False,https://www.trulia.com/p/ny/bayside/12-33-estates-ln-1765-bayside-ny-11360--2624735851,CONTINENTAL REAL ESTATE GROUP,"$849,000
2bd
2ba
1,190 sqft
12-33 Estates Lane UNIT 1765,
Bayside, NY 11360
LISTING BY: CONTINENTAL REAL ESTATE GROUP"
